meta,sender,sender_type,sender_id,age,education,croatian-knowledge,occupation,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,response,response_action,stimulus,context,island_type,transfer_s,transfer_c,id,movement,opposition,category
"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://open-lab.online/test/jednostavno-test/679e139d131ae225e46b42e3"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en"",""locale"":""en-US"",""timeZone"":""Europe/Zagreb"",""timezoneOffset"":-60,""screen_width"":1920,""screen_height"":1200,""scroll_width"":1920,""scroll_height"":1017,""window_innerWidth"":1920,""window_innerHeight"":1065,""devicePixelRatio"":1}",Demography form,html.Form,0,50,,mother-tongue,,,form submission,9904,416.59999999962747,529.8,546.5,10450.5,10450.799999998882,2025-02-01T12:35:15.570Z,10462.8,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,725340,,,,,,,,,,,
,context,canvas.Screen,1_0,,,,,,response,2568.299999999628,10450.89999999851,10446.8,10462.8,13031.099999999627,13031.599999999627,2025-02-01T12:35:18.151Z,13046.1,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,click,,,,,,,,,
,stimulus,canvas.Screen,1_1,,,,,,response,9925.79999999851,13031.599999999627,13029.624,13046.1,22971.89999999851,22972.5,2025-02-01T12:35:28.092Z,22979.4,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,7,click @7,,,,,,,,,
,inter-stimulus,canvas.Screen,1_2,,,,,,response,823.9999999985084,22972.5,22964.7,22979.4,23803.39999999851,23803.89999999851,2025-02-01T12:35:28.923Z,23829.2,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,mousedown,,,,,,,,,
,context,canvas.Screen,1_3,,,,,,response,1835.2999999999993,23804,23812.632,23829.2,25664.5,25665.099999999627,2025-02-01T12:35:30.784Z,25679.2,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,click,,,,,,,,,
,stimulus,canvas.Screen,1_4,,,,,,response,5093.399999999627,25665.099999999627,25662.612,25679.2,30772.599999999627,30773.299999998882,2025-02-01T12:35:35.892Z,30779.1,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,1,click @1,,,,,,,,,
,inter-stimulus,canvas.Screen,1_5,,,,,,response,376.29999999851134,30773.299999998882,30770.8,30779.1,31155.39999999851,31155.799999998882,2025-02-01T12:35:36.275Z,31179,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,mousedown,,,,,,,,,
,context,canvas.Screen,1_6,,,,,,response,1341.199999999255,31155.89999999851,31162.418,31179,32520.199999999255,32520.699999999255,2025-02-01T12:35:37.640Z,32528.8,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,click,,,,,,,,,
"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://open-lab.online/test/jednostavno-test/679e139d131ae225e46b42e3"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en"",""locale"":""en-US"",""timeZone"":""Europe/Zagreb"",""timezoneOffset"":-60,""screen_width"":1920,""screen_height"":1200,""scroll_width"":1920,""scroll_height"":1017,""window_innerWidth"":1920,""window_innerHeight"":1065,""devicePixelRatio"":1}",Demography form,html.Form,0,100,,mother-tongue,,,form submission,6368.600000000372,413.7000000011176,602.1,618.8,6987.4000000003725,6987.700000001118,2025-02-01T12:37:56.663Z,7002,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,725340,,,,,,,,,,,
,context,canvas.Screen,1_0,,,,,,response,546,6987.9000000003725,6985.362,7002,7548,7548.700000001118,2025-02-01T12:37:57.224Z,7552,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,click,,,,,,,,,
,stimulus,canvas.Screen,1_1,,,,,,response,762.8000000007451,7548.800000000745,7535.4,7552,8314.800000000745,8315.200000001118,2025-02-01T12:37:57.991Z,8335.2,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,7,click @7,,,,,,,,,
,inter-stimulus,canvas.Screen,1_2,,,,,,response,197.60000000074433,8315.200000001118,8318.766,8335.2,8532.800000000745,8533.200000001118,2025-02-01T12:37:58.209Z,8552,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,mousedown,,,,,,,,,
,context,canvas.Screen,1_3,,,,,,response,355.7000000011176,8533.300000000745,8535.298,8552,8907.700000001118,8908.10000000149,2025-02-01T12:37:58.584Z,8935.2,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,click,,,,,,,,,
,stimulus,canvas.Screen,1_4,,,,,,response,1521.9000000014894,8908.200000001118,8918.6,8935.2,10457.10000000149,10457.700000001118,2025-02-01T12:38:00.133Z,10468.5,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,1,click @1,,,,,,,,,
,inter-stimulus,canvas.Screen,1_5,,,,,,response,198.30000000074506,10457.700000001118,10452,10468.5,10666.800000000745,10667.300000000745,2025-02-01T12:38:00.343Z,10685.2,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,mousedown,,,,,,,,,
,context,canvas.Screen,1_6,,,,,,response,649.0000000011169,10667.5,10668.598,10685.2,11334.200000001118,11334.60000000149,2025-02-01T12:38:01.010Z,11352.5,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,click,,,,,,,,,
,stimulus,canvas.Screen,1_7_0,,,,,,response,1933.300000000745,11334.800000000745,11335.248,11352.5,13285.800000000745,13286.60000000149,2025-02-01T12:38:02.962Z,13318.5,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,6,click @6,,,,,,,,,
,Timer frame,html.Frame,1_7,,,,,,,1934.2000000011176,11334.60000000149,11335.248,11352.5,13286.700000001118,13286.800000000745,2025-02-01T12:38:02.962Z,13318.5,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,,,,,,,,,,
,inter-stimulus,canvas.Screen,1_8,,,,,,response,765.7000000011176,13286.800000000745,13301.898,13318.5,14084.200000001118,14084.700000001118,2025-02-01T12:38:03.760Z,14102.5,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,mousedown,,,,,,,,,
,First stimuli,flow.Sequence,1,,,,,,completion,7082.200000001118,6987.9000000003725,6985.362,7002,14084.200000001118,14084.800000000745,2025-02-01T12:38:03.760Z,14102.5,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,,,,,,,,,,
,context,canvas.Screen,2_0_0_0,,,,,,response,1951.9000000003725,14085,14085.26,14102.5,16054.400000000373,16054.800000000745,2025-02-01T12:38:05.730Z,16068.4,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,click,"Kako, Klara milsi, da se Petar tog dana vozio kući?",Klara misli da se Petar tog dana vrlo brzo vozio kući.,fac,,,40,ad_mode,ob + ad_mode,interrogative pronouns
,Timer frame,html.Frame,2_0_0,,,,,,,1952.4000000003725,14085,14085.26,14102.5,16054.900000000373,16055,2025-02-01T12:38:05.731Z,16068.4,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,,"Kako, Klara milsi, da se Petar tog dana vozio kući?",Klara misli da se Petar tog dana vrlo brzo vozio kući.,fac,,,40,ad_mode,ob + ad_mode,interrogative pronouns
,stimulus,canvas.Screen,2_0_1_0,,,,,,response,10191.300000001118,16055.10000000149,16051.9,16068.4,26259.700000001118,26260.200000001118,2025-02-01T12:38:15.936Z,26284.8,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,5,click @5,"Kako, Klara milsi, da se Petar tog dana vozio kući?",Klara misli da se Petar tog dana vrlo brzo vozio kući.,fac,,,40,ad_mode,ob + ad_mode,interrogative pronouns
,Timer frame,html.Frame,2_0_1,,,,,,,10191.800000001118,16055,16051.9,16068.4,26260.200000001118,26260.300000000745,2025-02-01T12:38:15.936Z,26284.8,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,,"Kako, Klara milsi, da se Petar tog dana vozio kući?",Klara misli da se Petar tog dana vrlo brzo vozio kući.,fac,,,40,ad_mode,ob + ad_mode,interrogative pronouns
,inter-stimulus,canvas.Screen,2_0_2,,,,,,response,111855.30000000149,26260.400000000373,26268.2,26284.8,138140.1000000015,138140.80000000075,2025-02-01T12:40:07.816Z,138148.5,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,mousedown,"Kako, Klara milsi, da se Petar tog dana vozio kući?",Klara misli da se Petar tog dana vrlo brzo vozio kući.,fac,,,40,ad_mode,ob + ad_mode,interrogative pronouns
,Sequence,flow.Sequence,2_0,,,,,,completion,124037.60000000149,14084.900000000373,14085.26,14102.5,138140.1000000015,138140.90000000037,2025-02-01T12:40:07.817Z,138148.5,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,,"Kako, Klara milsi, da se Petar tog dana vozio kući?",Klara misli da se Petar tog dana vrlo brzo vozio kući.,fac,,,40,ad_mode,ob + ad_mode,interrogative pronouns
,context,canvas.Screen,2_1_0_0,,,,,,response,2650,138141.20000000112,138131.796,138148.5,140798.5,140799.20000000112,2025-02-01T12:40:10.475Z,140831.7,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,click,Gdje Tvrtko neće moći provesti vikend s obitelji?,Tvrtko neće moći provesti vikend s obitelji na Bahamima.,neg,,,22,ad_place,ad_time + ad_place,interrogative pronouns
,Timer frame,html.Frame,2_1_0,,,,,,,2650.7000000011176,138141,138131.796,138148.5,140799.20000000112,140799.20000000112,2025-02-01T12:40:10.475Z,140831.7,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,,Gdje Tvrtko neće moći provesti vikend s obitelji?,Tvrtko neće moći provesti vikend s obitelji na Bahamima.,neg,,,22,ad_place,ad_time + ad_place,interrogative pronouns
,stimulus,canvas.Screen,2_1_1_0,,,,,,response,3173.4000000014785,140799.40000000037,140815.1,140831.7,144005.1000000015,144005.5,2025-02-01T12:40:13.681Z,144031.5,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,7,click @7,Gdje Tvrtko neće moći provesti vikend s obitelji?,Tvrtko neće moći provesti vikend s obitelji na Bahamima.,neg,,,22,ad_place,ad_time + ad_place,interrogative pronouns
,Timer frame,html.Frame,2_1_1,,,,,,,3173.7999999999884,140799.30000000075,140815.1,140831.7,144005.5,144005.5,2025-02-01T12:40:13.681Z,144031.5,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,,Gdje Tvrtko neće moći provesti vikend s obitelji?,Tvrtko neće moći provesti vikend s obitelji na Bahamima.,neg,,,22,ad_place,ad_time + ad_place,interrogative pronouns
,inter-stimulus,canvas.Screen,2_1_2,,,,,,response,359.1000000014901,144005.6000000015,144015.066,144031.5,144390.6000000015,144390.90000000037,2025-02-01T12:40:14.067Z,144414.9,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,mousedown,Gdje Tvrtko neće moći provesti vikend s obitelji?,Tvrtko neće moći provesti vikend s obitelji na Bahamima.,neg,,,22,ad_place,ad_time + ad_place,interrogative pronouns
,Sequence,flow.Sequence,2_1,,,,,,completion,6242.10000000149,138141,138131.796,138148.5,144390.6000000015,144391.1000000015,2025-02-01T12:40:14.067Z,144414.9,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,,Gdje Tvrtko neće moći provesti vikend s obitelji?,Tvrtko neće moći provesti vikend s obitelji na Bahamima.,neg,,,22,ad_place,ad_time + ad_place,interrogative pronouns
,context,canvas.Screen,2_2_0_0,,,,,,response,705.7000000014959,144391.1000000015,144398.298,144414.9,145120.6000000015,145121.20000000112,2025-02-01T12:40:14.797Z,145148.2,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,click,Pronašao sam taj uređaj koji mislim da je Marina izgubila.,Mislim da je Marina izgubila laptop.,fac,,,42,ob,ob + ob,non-interrogative component
,Timer frame,html.Frame,2_2_0,,,,,,,706.3000000011234,144391.1000000015,144398.298,144414.9,145121.20000000112,145121.20000000112,2025-02-01T12:40:14.797Z,145148.2,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,,Pronašao sam taj uređaj koji mislim da je Marina izgubila.,Mislim da je Marina izgubila laptop.,fac,,,42,ob,ob + ob,non-interrogative component
,stimulus,canvas.Screen,2_2_1_0,,,,,,timeout,10999.799999999988,145121.40000000037,145131.666,145148.2,156131.2,156132.6000000015,2025-02-01T12:40:25.808Z,156148,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,,Pronašao sam taj uređaj koji mislim da je Marina izgubila.,Mislim da je Marina izgubila laptop.,fac,,,42,ob,ob + ob,non-interrogative component
,Timer frame,html.Frame,2_2_1,,,,,,,10984.400000001478,145121.30000000075,145131.666,145148.2,156132.6000000015,156132.70000000112,2025-02-01T12:40:25.808Z,156164.6,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,,Pronašao sam taj uređaj koji mislim da je Marina izgubila.,Mislim da je Marina izgubila laptop.,fac,,,42,ob,ob + ob,non-interrogative component
,inter-stimulus,canvas.Screen,2_2_2,,,,,,response,6008.500000001484,156132.70000000112,156148,156164.6,162173.1000000015,162173.90000000037,2025-02-01T12:40:31.849Z,162181.2,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,mousedown,Pronašao sam taj uređaj koji mislim da je Marina izgubila.,Mislim da je Marina izgubila laptop.,fac,,,42,ob,ob + ob,non-interrogative component
,Sequence,flow.Sequence,2_2,,,,,,completion,17758.200000001496,144391.1000000015,144398.298,144414.9,162173.1000000015,162174,2025-02-01T12:40:31.850Z,162181.2,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,,Pronašao sam taj uređaj koji mislim da je Marina izgubila.,Mislim da je Marina izgubila laptop.,fac,,,42,ob,ob + ob,non-interrogative component
,context,canvas.Screen,2_3_0_0,,,,,,response,4986.799999999988,162174.30000000075,162164.5,162181.2,167168,167168.40000000037,2025-02-01T12:40:36.844Z,167181,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,click,Kakvog koga primijetila sam otkud se vraćajući na krovu čega?,Vraćajući se iz apoteke primijetila sam malog mačića na krovu auta.,nf,,,52,filler,filler,filler
,Timer frame,html.Frame,2_3_0,,,,,,,4987.200000000361,162174.1000000015,162164.5,162181.2,167168.40000000037,167168.40000000037,2025-02-01T12:40:36.844Z,167181,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,,Kakvog koga primijetila sam otkud se vraćajući na krovu čega?,Vraćajući se iz apoteke primijetila sam malog mačića na krovu auta.,nf,,,52,filler,filler,filler
,stimulus,canvas.Screen,2_3_1_0,,,,,,response,3690.800000000745,167168.6000000015,167164.5,167181,170871.80000000075,170872.1000000015,2025-02-01T12:40:40.548Z,170880.9,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,1,click @1,Kakvog koga primijetila sam otkud se vraćajući na krovu čega?,Vraćajući se iz apoteke primijetila sam malog mačića na krovu auta.,nf,,,52,filler,filler,filler
,Timer frame,html.Frame,2_3_1,,,,,,,3691.2000000011176,167168.5,167164.5,167181,170872.20000000112,170872.20000000112,2025-02-01T12:40:40.548Z,170880.9,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,,Kakvog koga primijetila sam otkud se vraćajući na krovu čega?,Vraćajući se iz apoteke primijetila sam malog mačića na krovu auta.,nf,,,52,filler,filler,filler
,inter-stimulus,canvas.Screen,2_3_2,,,,,,response,177091.30000000112,170872.30000000075,170864.264,170880.9,347972.2000000011,347972.80000000075,2025-02-01T12:43:37.648Z,347992.7,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,mousedown,Kakvog koga primijetila sam otkud se vraćajući na krovu čega?,Vraćajući se iz apoteke primijetila sam malog mačića na krovu auta.,nf,,,52,filler,filler,filler
,Sequence,flow.Sequence,2_3,,,,,,completion,185791.0000000011,162174.1000000015,162164.5,162181.2,347972.2000000011,347972.9000000004,2025-02-01T12:43:37.648Z,347992.7,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,,Kakvog koga primijetila sam otkud se vraćajući na krovu čega?,Vraćajući se iz apoteke primijetila sam malog mačića na krovu auta.,nf,,,52,filler,filler,filler
,context,canvas.Screen,2_4_0_0,,,,,,response,712.500000001106,347973,347976.132,347992.7,348705.2000000011,348706,2025-02-01T12:43:38.382Z,348709.4,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,click,Što Danijela ne voli gledati?,Danijela ne voli gledati nogomet.,neg,,,19,ob,ob + ob,interrogative pronouns
,Timer frame,html.Frame,2_4_0,,,,,,,713.2999999999884,347972.9000000004,347976.132,347992.7,348706,348706,2025-02-01T12:43:38.382Z,348709.4,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,,Što Danijela ne voli gledati?,Danijela ne voli gledati nogomet.,neg,,,19,ob,ob + ob,interrogative pronouns
,stimulus,canvas.Screen,2_4_1_0,,,,,,response,1008.3000000010943,348706.1000000015,348692.9,348709.4,349717.7000000011,349718.2000000011,2025-02-01T12:43:39.394Z,349742.8,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,7,click @7,Što Danijela ne voli gledati?,Danijela ne voli gledati nogomet.,neg,,,19,ob,ob + ob,interrogative pronouns
,Timer frame,html.Frame,2_4_1,,,,,,,1008.9000000007218,348706,348692.9,348709.4,349718.30000000075,349718.4000000004,2025-02-01T12:43:39.394Z,349742.8,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,,Što Danijela ne voli gledati?,Danijela ne voli gledati nogomet.,neg,,,19,ob,ob + ob,interrogative pronouns
,inter-stimulus,canvas.Screen,2_4_2,,,,,,response,256.5000000007567,349718.4000000004,349726.066,349742.8,349999.30000000075,349999.80000000075,2025-02-01T12:43:39.675Z,350026.1,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,mousedown,Što Danijela ne voli gledati?,Danijela ne voli gledati nogomet.,neg,,,19,ob,ob + ob,interrogative pronouns
,Sequence,flow.Sequence,2_4,,,,,,completion,2006.6000000007334,347972.9000000004,347976.132,347992.7,349999.30000000075,349999.80000000075,2025-02-01T12:43:39.675Z,350026.1,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,,Što Danijela ne voli gledati?,Danijela ne voli gledati nogomet.,neg,,,19,ob,ob + ob,interrogative pronouns
,context,canvas.Screen,2_5_0_0,,,,,,response,1193.2000000007683,350000,350009.464,350026.1,351219.30000000075,351219.6000000015,2025-02-01T12:43:40.895Z,351242.6,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,click,"Kada, kurir je razjasnio, što mora dostaviti?",Kurir je razjasnio što mora dostaviti sutra.,iq,0,0,7,ad,ob + ad,interrogative pronouns
,Timer frame,html.Frame,2_5_0,,,,,,,1193.6000000011409,349999.9000000004,350009.464,350026.1,351219.7000000011,351219.7000000011,2025-02-01T12:43:40.895Z,351242.6,iPKLhLSMmI,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m66k0j,,,,"Kada, kurir je razjasnio, što mora dostaviti?",Kurir je razjasnio što mora dostaviti sutra.,iq,0,0,7,ad,ob + ad,interrogative pronouns